Model,Train,Test,Images,CFCBK,FCBK,Zigzag,Class-agnostic AP
RFDETRBase,Bihar,Test Bihar,687,0.033003300330033,0.0082469715575605,0.5119103080378332,0.4976124910959242
RFDETRBase,Haryana,Test Bihar,687,0.0,0.0045280663951473,0.3543938858077484,0.3678209294789759
RFDETRBase,Thera Bihar,Thera Test Bihar,687,0.0643564356435643,0.0025545190177932,0.5513014283410361,0.5304756021469218
RFDETRBase,Thera Haryana,Thera Test Bihar,687,0.0,0.0049504950495049,0.3307162014415105,0.3328448674708163
RFDETRBase,Swinir Bihar,Swinir Test Bihar,687,0.21499292786421498,0.006132206627256132,0.5472342013260485,0.529467410288075
RFDETRBase,Swinir Haryana,Swinir Test Bihar,687,0.0,0.0023054373628191,0.3774568589912059,0.3796646882151648
